event_id,customer_id,event_type,event_date,from_plan,to_plan,reason,mrr_impact
EVT0000346,CUST00351,Upgrade,2024-09-07,Free,Business,Plan Upgrade,149
EVT0000347,CUST00352,Churn,2024-08-13,Pro,,Budget cuts,-49
EVT0000348,CUST00354,Churn,2023-01-20,Pro,,Missing features,-49
EVT0000349,CUST00355,Churn,2024-03-02,Free,,Upgraded to paid,0
EVT0000350,CUST00356,Upgrade,2022-04-10,Free,Pro,Plan Upgrade,49
EVT0000351,CUST00356,Upgrade,2023-07-04,Pro,Business,Plan Upgrade,100
EVT0000352,CUST00356,Downgrade,2023-09-02,Business,Pro,Plan Downgrade,-100
EVT0000353,CUST00356,Upgrade,2024-11-25,Pro,Business,Plan Upgrade,100
EVT0000354,CUST00357,Churn,2024-05-24,Business,,Budget cuts,-149
EVT0000355,CUST00358,Churn,2024-07-29,Pro,,Technical issues,-49
EVT0000356,CUST00363,Upgrade,2022-05-29,Pro,Business,Plan Upgrade,100
EVT0000357,CUST00364,Churn,2023-04-14,Free,,Upgraded to paid,0
EVT0000358,CUST00365,Upgrade,2023-11-22,Pro,Business,Plan Upgrade,100
EVT0000359,CUST00365,Downgrade,2024-08-18,Business,Pro,Plan Downgrade,-100
EVT0000360,CUST00366,Upgrade,2024-11-11,Pro,Business,Plan Upgrade,100
EVT0000361,CUST00367,Downgrade,2024-03-28,Business,Free,Plan Downgrade,-149
EVT0000362,CUST00367,Upgrade,2024-09-24,Free,Pro,Plan Upgrade,49
EVT0000363,CUST00368,Downgrade,2023-09-22,Business,Pro,Plan Downgrade,-100
EVT0000364,CUST00368,Churn,2024-04-20,Pro,,Too expensive,-49
EVT0000365,CUST00369,Upgrade,2023-06-23,Free,Pro,Plan Upgrade,49
EVT0000366,CUST00369,Downgrade,2024-02-18,Pro,Free,Plan Downgrade,-49
EVT0000367,CUST00370,Churn,2024-09-12,Free,,No longer needed,0
EVT0000368,CUST00372,Churn,2023-12-12,Free,,No longer needed,0
EVT0000369,CUST00373,Churn,2024-05-11,Pro,,Missing features,-49
EVT0000370,CUST00375,Churn,2024-04-27,Business,,Missing features,-149
EVT0000371,CUST00376,Upgrade,2024-01-05,Free,Pro,Plan Upgrade,49
EVT0000372,CUST00376,Churn,2024-04-18,Pro,,Technical issues,-49
EVT0000373,CUST00378,Churn,2022-07-16,Business,,Company shutdown,-149
EVT0000374,CUST00379,Upgrade,2024-11-20,Free,Pro,Plan Upgrade,49
EVT0000375,CUST00380,Upgrade,2024-06-16,Pro,Business,Plan Upgrade,100
EVT0000376,CUST00382,Downgrade,2022-06-04,Business,Pro,Plan Downgrade,-100
EVT0000377,CUST00382,Downgrade,2022-09-02,Pro,Free,Plan Downgrade,-49
EVT0000378,CUST00384,Churn,2024-05-20,Free,,Switched to competitor,0
EVT0000379,CUST00385,Churn,2024-05-28,Free,,No longer needed,0
EVT0000380,CUST00386,Downgrade,2023-11-06,Business,Free,Plan Downgrade,-149
EVT0000381,CUST00386,Churn,2024-09-12,Free,,No longer needed,0
EVT0000382,CUST00387,Churn,2024-04-21,Free,,No longer needed,0
EVT0000383,CUST00388,Churn,2024-02-17,Business,,Switched to competitor,-149
EVT0000384,CUST00389,Churn,2024-10-04,Pro,,Switched to competitor,-49
EVT0000385,CUST00390,Churn,2023-05-22,Pro,,Technical issues,-49
EVT0000386,CUST00391,Churn,2024-01-19,Business,,Company shutdown,-149
EVT0000387,CUST00392,Downgrade,2024-03-26,Pro,Free,Plan Downgrade,-49
EVT0000388,CUST00394,Downgrade,2022-06-10,Pro,Free,Plan Downgrade,-49
EVT0000389,CUST00394,Churn,2022-08-01,Free,,Switched to competitor,0
EVT0000390,CUST00395,Upgrade,2023-11-29,Pro,Business,Plan Upgrade,100
EVT0000391,CUST00395,Churn,2024-06-05,Business,,Too expensive,-149
EVT0000392,CUST00396,Churn,2024-07-22,Free,,No longer needed,0
EVT0000393,CUST00397,Churn,2024-06-10,Free,,Upgraded to paid,0
EVT0000394,CUST00398,Churn,2023-12-11,Free,,Switched to competitor,0
EVT0000395,CUST00399,Churn,2023-01-31,Free,,Switched to competitor,0
EVT0000396,CUST00402,Downgrade,2023-06-05,Pro,Free,Plan Downgrade,-49
EVT0000397,CUST00402,Upgrade,2023-11-02,Free,Pro,Plan Upgrade,49
EVT0000398,CUST00402,Churn,2023-12-27,Pro,,Switched to competitor,-49
EVT0000399,CUST00404,Churn,2023-06-15,Free,,Upgraded to paid,0
EVT0000400,CUST00405,Churn,2022-11-02,Free,,No longer needed,0
EVT0000401,CUST00407,Upgrade,2023-05-06,Free,Pro,Plan Upgrade,49
EVT0000402,CUST00408,Churn,2024-03-08,Free,,Switched to competitor,0
EVT0000403,CUST00409,Downgrade,2023-01-04,Pro,Free,Plan Downgrade,-49
EVT0000404,CUST00409,Churn,2023-05-09,Free,,No longer needed,0
EVT0000405,CUST00410,Churn,2023-10-21,Business,,Too expensive,-149
EVT0000406,CUST00411,Churn,2024-02-23,Pro,,Too expensive,-49
EVT0000407,CUST00412,Churn,2023-07-27,Pro,,Technical issues,-49
EVT0000408,CUST00415,Upgrade,2023-09-08,Pro,Business,Plan Upgrade,100
EVT0000409,CUST00415,Churn,2024-01-25,Business,,Missing features,-149
EVT0000410,CUST00417,Upgrade,2023-08-07,Free,Pro,Plan Upgrade,49
EVT0000411,CUST00417,Upgrade,2024-06-02,Pro,Business,Plan Upgrade,100
EVT0000412,CUST00417,Churn,2024-07-28,Business,,Budget cuts,-149
EVT0000413,CUST00418,Churn,2022-05-15,Pro,,Budget cuts,-49
EVT0000414,CUST00419,Upgrade,2023-03-03,Pro,Business,Plan Upgrade,100
EVT0000415,CUST00419,Downgrade,2024-04-26,Business,Free,Plan Downgrade,-149
EVT0000416,CUST00419,Upgrade,2024-07-25,Free,Pro,Plan Upgrade,49
EVT0000417,CUST00420,Downgrade,2023-10-25,Pro,Free,Plan Downgrade,-49
EVT0000418,CUST00420,Upgrade,2023-11-24,Free,Pro,Plan Upgrade,49
EVT0000419,CUST00420,Upgrade,2024-04-22,Pro,Business,Plan Upgrade,100
EVT0000420,CUST00422,Churn,2023-09-11,Free,,Upgraded to paid,0
EVT0000421,CUST00423,Churn,2023-11-15,Free,,Upgraded to paid,0
EVT0000422,CUST00425,Churn,2024-01-24,Free,,Switched to competitor,0
EVT0000423,CUST00426,Churn,2023-01-08,Free,,Upgraded to paid,0
EVT0000424,CUST00427,Churn,2024-11-09,Pro,,Switched to competitor,-49
EVT0000425,CUST00428,Churn,2024-01-27,Free,,Switched to competitor,0
EVT0000426,CUST00429,Churn,2023-12-31,Business,,Switched to competitor,-149
EVT0000427,CUST00430,Churn,2023-01-23,Free,,Upgraded to paid,0
EVT0000428,CUST00432,Churn,2024-08-22,Business,,Too expensive,-149
EVT0000429,CUST00433,Upgrade,2023-05-19,Free,Pro,Plan Upgrade,49
EVT0000430,CUST00433,Downgrade,2024-11-09,Pro,Free,Plan Downgrade,-49
EVT0000431,CUST00434,Upgrade,2024-07-03,Free,Pro,Plan Upgrade,49
EVT0000432,CUST00435,Churn,2024-10-09,Pro,,Too expensive,-49
EVT0000433,CUST00436,Churn,2022-12-21,Free,,Upgraded to paid,0
EVT0000434,CUST00437,Downgrade,2022-06-19,Business,Pro,Plan Downgrade,-100
EVT0000435,CUST00437,Churn,2023-09-23,Pro,,Switched to competitor,-49
EVT0000436,CUST00438,Upgrade,2024-12-31,Pro,Business,Plan Upgrade,100
EVT0000437,CUST00440,Churn,2023-11-02,Free,,Upgraded to paid,0
EVT0000438,CUST00442,Upgrade,2024-01-16,Free,Business,Plan Upgrade,149
EVT0000439,CUST00443,Churn,2023-11-07,Business,,Company shutdown,-149
EVT0000440,CUST00446,Churn,2023-03-16,Pro,,Too expensive,-49
EVT0000441,CUST00447,Churn,2023-06-30,Free,,No longer needed,0
EVT0000442,CUST00449,Upgrade,2022-09-17,Free,Pro,Plan Upgrade,49
EVT0000443,CUST00449,Downgrade,2023-03-16,Pro,Free,Plan Downgrade,-49
EVT0000444,CUST00449,Churn,2023-09-26,Free,,No longer needed,0
EVT0000445,CUST00450,Churn,2024-03-24,Free,,Upgraded to paid,0
EVT0000446,CUST00451,Churn,2024-09-24,Pro,,Switched to competitor,-49
EVT0000447,CUST00452,Upgrade,2024-03-26,Pro,Business,Plan Upgrade,100
EVT0000448,CUST00453,Downgrade,2024-09-25,Business,Pro,Plan Downgrade,-100
EVT0000449,CUST00454,Churn,2024-03-07,Business,,Missing features,-149
EVT0000450,CUST00455,Churn,2023-09-23,Free,,Upgraded to paid,0
EVT0000451,CUST00456,Downgrade,2022-08-03,Business,Pro,Plan Downgrade,-100
EVT0000452,CUST00456,Churn,2022-09-25,Pro,,Missing features,-49
EVT0000453,CUST00458,Upgrade,2024-02-08,Pro,Business,Plan Upgrade,100
EVT0000454,CUST00459,Churn,2024-05-13,Free,,No longer needed,0
EVT0000455,CUST00460,Churn,2023-07-25,Free,,Switched to competitor,0
EVT0000456,CUST00461,Churn,2024-06-14,Pro,,Technical issues,-49
EVT0000457,CUST00462,Upgrade,2023-12-05,Pro,Business,Plan Upgrade,100
EVT0000458,CUST00462,Churn,2024-01-25,Business,,Switched to competitor,-149
EVT0000459,CUST00463,Downgrade,2024-02-24,Business,Pro,Plan Downgrade,-100
EVT0000460,CUST00463,Churn,2024-09-04,Pro,,Switched to competitor,-49
EVT0000461,CUST00464,Churn,2024-10-14,Free,,No longer needed,0
EVT0000462,CUST00465,Churn,2022-02-15,Free,,Upgraded to paid,0
EVT0000463,CUST00466,Churn,2023-06-07,Free,,Upgraded to paid,0
EVT0000464,CUST00467,Upgrade,2023-04-21,Pro,Business,Plan Upgrade,100
EVT0000465,CUST00469,Churn,2023-11-30,Business,,Company shutdown,-149
EVT0000466,CUST00470,Churn,2024-07-13,Pro,,Too expensive,-49
EVT0000467,CUST00471,Churn,2022-05-16,Free,,Switched to competitor,0
EVT0000468,CUST00472,Churn,2023-08-14,Free,,No longer needed,0
EVT0000469,CUST00473,Churn,2024-09-27,Pro,,Switched to competitor,-49
EVT0000470,CUST00474,Churn,2023-05-11,Business,,Missing features,-149
EVT0000471,CUST00476,Churn,2024-06-22,Free,,No longer needed,0
EVT0000472,CUST00478,Churn,2024-09-29,Free,,Switched to competitor,0
EVT0000473,CUST00481,Churn,2023-07-21,Pro,,Switched to competitor,-49
EVT0000474,CUST00482,Churn,2024-02-13,Pro,,Budget cuts,-49
EVT0000475,CUST00483,Downgrade,2023-07-05,Business,Pro,Plan Downgrade,-100
EVT0000476,CUST00483,Upgrade,2024-07-29,Pro,Business,Plan Upgrade,100
EVT0000477,CUST00484,Churn,2024-02-05,Business,,Company shutdown,-149
EVT0000478,CUST00486,Churn,2024-03-20,Business,,Missing features,-149
EVT0000479,CUST00487,Downgrade,2022-12-02,Pro,Free,Plan Downgrade,-49
EVT0000480,CUST00487,Churn,2023-01-04,Free,,Switched to competitor,0
EVT0000481,CUST00488,Downgrade,2023-02-01,Business,Free,Plan Downgrade,-149
EVT0000482,CUST00488,Churn,2023-10-08,Free,,Upgraded to paid,0
EVT0000483,CUST00489,Upgrade,2024-03-30,Pro,Business,Plan Upgrade,100
EVT0000484,CUST00490,Churn,2024-02-10,Free,,Switched to competitor,0
EVT0000485,CUST00491,Churn,2022-06-29,Pro,,Switched to competitor,-49
EVT0000486,CUST00493,Churn,2024-01-04,Free,,No longer needed,0
EVT0000487,CUST00494,Downgrade,2023-09-15,Pro,Free,Plan Downgrade,-49
EVT0000488,CUST00494,Upgrade,2024-01-13,Free,Pro,Plan Upgrade,49
EVT0000489,CUST00495,Churn,2022-02-23,Pro,,Too expensive,-49
EVT0000490,CUST00497,Churn,2023-07-08,Business,,Too expensive,-149
EVT0000491,CUST00499,Upgrade,2024-11-13,Free,Pro,Plan Upgrade,49
EVT0000492,CUST00500,Churn,2023-10-21,Business,,Too expensive,-149
EVT0000493,CUST00501,Churn,2024-11-08,Free,,No longer needed,0
EVT0000494,CUST00502,Churn,2023-01-28,Pro,,Missing features,-49
EVT0000495,CUST00503,Churn,2024-04-27,Free,,No longer needed,0
EVT0000496,CUST00505,Churn,2022-06-20,Pro,,Too expensive,-49
EVT0000497,CUST00506,Churn,2024-09-01,Free,,Switched to competitor,0
EVT0000498,CUST00507,Churn,2024-11-05,Pro,,Missing features,-49
EVT0000499,CUST00508,Churn,2024-05-25,Free,,Switched to competitor,0
EVT0000500,CUST00509,Churn,2023-09-15,Pro,,Budget cuts,-49
EVT0000501,CUST00510,Churn,2023-07-20,Business,,Missing features,-149
EVT0000502,CUST00514,Churn,2023-01-28,Free,,Upgraded to paid,0
EVT0000503,CUST00516,Upgrade,2022-11-26,Free,Pro,Plan Upgrade,49
EVT0000504,CUST00516,Downgrade,2023-12-21,Pro,Free,Plan Downgrade,-49
EVT0000505,CUST00516,Churn,2024-09-08,Free,,No longer needed,0
EVT0000506,CUST00517,Downgrade,2022-09-07,Business,Pro,Plan Downgrade,-100
EVT0000507,CUST00519,Churn,2023-03-09,Pro,,Switched to competitor,-49
EVT0000508,CUST00520,Churn,2024-01-21,Pro,,Too expensive,-49
EVT0000509,CUST00521,Churn,2022-08-12,Pro,,Switched to competitor,-49
EVT0000510,CUST00522,Churn,2023-01-22,Pro,,Too expensive,-49
EVT0000511,CUST00523,Churn,2022-07-17,Pro,,Budget cuts,-49
EVT0000512,CUST00524,Churn,2023-08-12,Pro,,Switched to competitor,-49
EVT0000513,CUST00525,Churn,2023-06-25,Free,,No longer needed,0
EVT0000514,CUST00526,Churn,2023-04-29,Business,,Missing features,-149
EVT0000515,CUST00527,Upgrade,2023-04-29,Free,Pro,Plan Upgrade,49
EVT0000516,CUST00527,Downgrade,2023-12-25,Pro,Free,Plan Downgrade,-49
EVT0000517,CUST00527,Churn,2024-12-26,Free,,Upgraded to paid,0
EVT0000518,CUST00528,Churn,2022-10-27,Pro,,Too expensive,-49
EVT0000519,CUST00529,Churn,2024-11-22,Free,,Upgraded to paid,0
EVT0000520,CUST00531,Upgrade,2024-01-31,Free,Pro,Plan Upgrade,49
EVT0000521,CUST00531,Downgrade,2024-10-27,Pro,Free,Plan Downgrade,-49
EVT0000522,CUST00532,Churn,2023-11-15,Business,,Switched to competitor,-149
EVT0000523,CUST00533,Churn,2022-12-29,Business,,Switched to competitor,-149
EVT0000524,CUST00534,Churn,2022-08-22,Pro,,Missing features,-49
EVT0000525,CUST00536,Churn,2024-06-06,Free,,No longer needed,0
EVT0000526,CUST00537,Churn,2023-08-31,Free,,Upgraded to paid,0
EVT0000527,CUST00538,Downgrade,2024-11-05,Pro,Free,Plan Downgrade,-49
EVT0000528,CUST00538,Upgrade,2024-12-05,Free,Pro,Plan Upgrade,49
EVT0000529,CUST00539,Churn,2022-12-06,Pro,,Switched to competitor,-49
EVT0000530,CUST00540,Churn,2022-07-07,Free,,No longer needed,0
EVT0000531,CUST00541,Churn,2022-07-28,Pro,,Budget cuts,-49
EVT0000532,CUST00542,Churn,2024-11-19,Pro,,Technical issues,-49
EVT0000533,CUST00543,Churn,2023-01-26,Free,,Upgraded to paid,0
EVT0000534,CUST00545,Upgrade,2023-12-28,Free,Pro,Plan Upgrade,49
EVT0000535,CUST00546,Upgrade,2023-02-09,Free,Pro,Plan Upgrade,49
EVT0000536,CUST00546,Downgrade,2024-09-01,Pro,Free,Plan Downgrade,-49
EVT0000537,CUST00547,Upgrade,2024-11-09,Free,Pro,Plan Upgrade,49
EVT0000538,CUST00549,Churn,2023-11-01,Free,,Switched to competitor,0
EVT0000539,CUST00550,Upgrade,2023-10-15,Pro,Business,Plan Upgrade,100
EVT0000540,CUST00551,Upgrade,2023-12-28,Free,Pro,Plan Upgrade,49
EVT0000541,CUST00551,Upgrade,2024-11-22,Pro,Business,Plan Upgrade,100
EVT0000542,CUST00555,Churn,2024-07-02,Business,,Too expensive,-149
EVT0000543,CUST00556,Churn,2024-11-09,Pro,,Technical issues,-49
EVT0000544,CUST00557,Churn,2023-09-14,Business,,Switched to competitor,-149
EVT0000545,CUST00559,Downgrade,2022-02-25,Pro,Free,Plan Downgrade,-49
EVT0000546,CUST00559,Churn,2022-06-29,Free,,Upgraded to paid,0
EVT0000547,CUST00560,Upgrade,2024-05-28,Pro,Business,Plan Upgrade,100
EVT0000548,CUST00561,Churn,2022-09-07,Pro,,Budget cuts,-49
EVT0000549,CUST00562,Churn,2024-11-17,Free,,Upgraded to paid,0
EVT0000550,CUST00564,Downgrade,2023-12-02,Business,Pro,Plan Downgrade,-100
EVT0000551,CUST00564,Upgrade,2024-05-30,Pro,Business,Plan Upgrade,100
EVT0000552,CUST00564,Churn,2024-07-02,Business,,Switched to competitor,-149
EVT0000553,CUST00565,Upgrade,2024-04-24,Free,Pro,Plan Upgrade,49
EVT0000554,CUST00567,Downgrade,2023-10-25,Business,Free,Plan Downgrade,-149
EVT0000555,CUST00567,Churn,2024-05-30,Free,,Switched to competitor,0
EVT0000556,CUST00568,Churn,2024-10-23,Free,,Switched to competitor,0
EVT0000557,CUST00569,Downgrade,2024-04-06,Pro,Free,Plan Downgrade,-49
EVT0000558,CUST00569,Churn,2024-06-18,Free,,No longer needed,0
EVT0000559,CUST00571,Churn,2024-05-23,Free,,Upgraded to paid,0
EVT0000560,CUST00572,Upgrade,2023-03-29,Free,Business,Plan Upgrade,149
EVT0000561,CUST00573,Churn,2024-01-02,Free,,Switched to competitor,0
EVT0000562,CUST00574,Downgrade,2024-05-31,Business,Free,Plan Downgrade,-149
EVT0000563,CUST00575,Churn,2023-05-22,Free,,Switched to competitor,0
EVT0000564,CUST00576,Churn,2022-06-01,Free,,Switched to competitor,0
EVT0000565,CUST00577,Churn,2024-05-13,Business,,Budget cuts,-149
EVT0000566,CUST00578,Churn,2024-11-24,Free,,No longer needed,0
EVT0000567,CUST00582,Churn,2023-03-06,Pro,,Budget cuts,-49
EVT0000568,CUST00583,Churn,2023-06-03,Business,,Company shutdown,-149
EVT0000569,CUST00584,Churn,2024-05-02,Pro,,Missing features,-49
EVT0000570,CUST00585,Churn,2024-04-15,Pro,,Budget cuts,-49
EVT0000571,CUST00590,Churn,2023-05-01,Business,,Missing features,-149
EVT0000572,CUST00591,Upgrade,2024-03-29,Pro,Business,Plan Upgrade,100
EVT0000573,CUST00591,Churn,2024-06-03,Business,,Budget cuts,-149
EVT0000574,CUST00592,Downgrade,2023-01-07,Business,Pro,Plan Downgrade,-100
EVT0000575,CUST00592,Churn,2023-04-03,Pro,,Switched to competitor,-49
EVT0000576,CUST00593,Upgrade,2024-03-08,Free,Pro,Plan Upgrade,49
EVT0000577,CUST00593,Downgrade,2024-11-03,Pro,Free,Plan Downgrade,-49
EVT0000578,CUST00594,Downgrade,2022-12-29,Pro,Free,Plan Downgrade,-49
EVT0000579,CUST00594,Churn,2023-02-03,Free,,No longer needed,0
EVT0000580,CUST00596,Churn,2024-06-12,Free,,Upgraded to paid,0
EVT0000581,CUST00598,Downgrade,2022-12-05,Pro,Free,Plan Downgrade,-49
EVT0000582,CUST00598,Churn,2023-04-24,Free,,Switched to competitor,0
EVT0000583,CUST00599,Upgrade,2022-12-21,Free,Pro,Plan Upgrade,49
EVT0000584,CUST00599,Upgrade,2023-12-16,Pro,Business,Plan Upgrade,100
EVT0000585,CUST00600,Upgrade,2024-08-28,Pro,Business,Plan Upgrade,100
EVT0000586,CUST00601,Churn,2024-12-25,Pro,,Missing features,-49
EVT0000587,CUST00602,Upgrade,2024-04-27,Pro,Business,Plan Upgrade,100
EVT0000588,CUST00602,Churn,2024-11-10,Business,,Company shutdown,-149
EVT0000589,CUST00603,Upgrade,2023-11-04,Free,Pro,Plan Upgrade,49
EVT0000590,CUST00603,Upgrade,2024-07-31,Pro,Business,Plan Upgrade,100
EVT0000591,CUST00605,Upgrade,2024-09-25,Free,Pro,Plan Upgrade,49
EVT0000592,CUST00606,Upgrade,2024-08-01,Free,Pro,Plan Upgrade,49
EVT0000593,CUST00606,Churn,2024-09-04,Pro,,Technical issues,-49
EVT0000594,CUST00607,Churn,2023-08-22,Free,,No longer needed,0
EVT0000595,CUST00608,Upgrade,2023-12-04,Free,Pro,Plan Upgrade,49
EVT0000596,CUST00608,Upgrade,2024-03-03,Pro,Business,Plan Upgrade,100
EVT0000597,CUST00608,Churn,2024-04-03,Business,,Budget cuts,-149
EVT0000598,CUST00609,Churn,2024-05-02,Pro,,Too expensive,-49
EVT0000599,CUST00610,Churn,2024-10-15,Free,,Switched to competitor,0
EVT0000600,CUST00611,Churn,2023-03-10,Free,,Switched to competitor,0
EVT0000601,CUST00612,Churn,2023-12-26,Business,,Too expensive,-149
EVT0000602,CUST00613,Churn,2022-06-10,Free,,Upgraded to paid,0
EVT0000603,CUST00615,Churn,2024-08-11,Pro,,Missing features,-49
EVT0000604,CUST00616,Upgrade,2022-02-19,Free,Pro,Plan Upgrade,49
EVT0000605,CUST00616,Churn,2022-06-12,Pro,,Technical issues,-49
EVT0000606,CUST00617,Churn,2024-02-04,Business,,Company shutdown,-149
EVT0000607,CUST00620,Churn,2024-05-02,Business,,Switched to competitor,-149
EVT0000608,CUST00621,Churn,2024-07-13,Business,,Too expensive,-149
EVT0000609,CUST00622,Churn,2023-11-16,Business,,Missing features,-149
EVT0000610,CUST00623,Churn,2022-05-17,Pro,,Switched to competitor,-49
EVT0000611,CUST00624,Upgrade,2024-04-28,Free,Pro,Plan Upgrade,49
EVT0000612,CUST00625,Upgrade,2022-07-15,Pro,Business,Plan Upgrade,100
EVT0000613,CUST00625,Churn,2024-05-19,Business,,Missing features,-149
EVT0000614,CUST00626,Churn,2024-10-27,Free,,Switched to competitor,0
EVT0000615,CUST00627,Churn,2023-03-04,Pro,,Missing features,-49
EVT0000616,CUST00628,Churn,2024-10-30,Free,,Switched to competitor,0
EVT0000617,CUST00629,Churn,2024-07-21,Pro,,Missing features,-49
EVT0000618,CUST00630,Churn,2023-03-15,Free,,Switched to competitor,0
EVT0000619,CUST00631,Churn,2022-07-23,Pro,,Too expensive,-49
EVT0000620,CUST00632,Upgrade,2024-01-14,Pro,Business,Plan Upgrade,100
EVT0000621,CUST00632,Churn,2024-02-22,Business,,Switched to competitor,-149
EVT0000622,CUST00635,Downgrade,2023-03-31,Pro,Free,Plan Downgrade,-49
EVT0000623,CUST00635,Upgrade,2023-05-30,Free,Pro,Plan Upgrade,49
EVT0000624,CUST00635,Upgrade,2024-12-20,Pro,Business,Plan Upgrade,100
EVT0000625,CUST00638,Churn,2024-07-26,Free,,Upgraded to paid,0
EVT0000626,CUST00639,Churn,2023-02-02,Pro,,Budget cuts,-49
EVT0000627,CUST00640,Downgrade,2024-10-18,Pro,Free,Plan Downgrade,-49
EVT0000628,CUST00642,Upgrade,2023-04-18,Pro,Business,Plan Upgrade,100
EVT0000629,CUST00642,Churn,2023-08-31,Business,,Too expensive,-149
EVT0000630,CUST00644,Upgrade,2024-05-24,Free,Pro,Plan Upgrade,49
EVT0000631,CUST00644,Churn,2024-08-03,Pro,,Technical issues,-49
EVT0000632,CUST00645,Upgrade,2024-10-29,Free,Pro,Plan Upgrade,49
EVT0000633,CUST00646,Upgrade,2023-06-20,Free,Pro,Plan Upgrade,49
EVT0000634,CUST00646,Upgrade,2023-08-19,Pro,Business,Plan Upgrade,100
EVT0000635,CUST00650,Churn,2023-08-18,Pro,,Budget cuts,-49
EVT0000636,CUST00651,Churn,2024-01-21,Free,,Upgraded to paid,0
EVT0000637,CUST00652,Churn,2023-09-15,Free,,No longer needed,0
EVT0000638,CUST00653,Churn,2024-04-27,Free,,Upgraded to paid,0
EVT0000639,CUST00654,Downgrade,2024-07-25,Business,Pro,Plan Downgrade,-100
EVT0000640,CUST00655,Churn,2024-01-06,Pro,,Technical issues,-49
EVT0000641,CUST00657,Churn,2024-04-10,Business,,Too expensive,-149
EVT0000642,CUST00658,Upgrade,2024-03-13,Free,Pro,Plan Upgrade,49
EVT0000643,CUST00659,Downgrade,2023-10-05,Business,Pro,Plan Downgrade,-100
EVT0000644,CUST00659,Churn,2024-11-22,Pro,,Too expensive,-49
EVT0000645,CUST00660,Upgrade,2024-03-21,Pro,Business,Plan Upgrade,100
EVT0000646,CUST00660,Downgrade,2024-04-20,Business,Pro,Plan Downgrade,-100
EVT0000647,CUST00660,Churn,2024-08-07,Pro,,Missing features,-49
EVT0000648,CUST00661,Churn,2024-02-22,Pro,,Technical issues,-49
EVT0000649,CUST00662,Churn,2022-06-03,Pro,,Budget cuts,-49
EVT0000650,CUST00663,Churn,2024-01-01,Free,,Upgraded to paid,0
EVT0000651,CUST00664,Upgrade,2023-03-24,Pro,Business,Plan Upgrade,100
EVT0000652,CUST00664,Churn,2024-01-15,Business,,Company shutdown,-149
EVT0000653,CUST00665,Churn,2022-02-11,Free,,No longer needed,0
EVT0000654,CUST00666,Churn,2024-05-06,Free,,Upgraded to paid,0
EVT0000655,CUST00668,Downgrade,2024-07-31,Pro,Free,Plan Downgrade,-49
EVT0000656,CUST00669,Downgrade,2023-09-11,Business,Free,Plan Downgrade,-149
EVT0000657,CUST00669,Churn,2024-03-25,Free,,No longer needed,0
EVT0000658,CUST00670,Churn,2022-12-08,Pro,,Technical issues,-49
EVT0000659,CUST00671,Churn,2024-08-12,Business,,Company shutdown,-149
EVT0000660,CUST00672,Churn,2023-08-01,Pro,,Too expensive,-49
EVT0000661,CUST00673,Upgrade,2022-10-27,Free,Pro,Plan Upgrade,49
EVT0000662,CUST00673,Churn,2023-03-29,Pro,,Missing features,-49
EVT0000663,CUST00676,Upgrade,2022-07-09,Pro,Business,Plan Upgrade,100
EVT0000664,CUST00676,Churn,2023-01-11,Business,,Switched to competitor,-149
EVT0000665,CUST00680,Churn,2023-09-18,Business,,Company shutdown,-149
EVT0000666,CUST00681,Upgrade,2023-01-15,Pro,Business,Plan Upgrade,100
EVT0000667,CUST00682,Churn,2022-11-22,Business,,Budget cuts,-149
EVT0000668,CUST00684,Churn,2023-07-11,Pro,,Too expensive,-49
