subscription_id,customer_id,plan,mrr,start_date,end_date,status,churn_reason,duration_months
SUB000350,CUST00255,Business,149,2023-10-26,,Active,,14
SUB000351,CUST00256,Free,0,2022-08-01,2022-09-28,Churned,Switched to competitor,1
SUB000352,CUST00257,Pro,49,2023-11-25,,Active,,13
SUB000353,CUST00258,Free,0,2024-09-07,2024-11-06,Upgraded,,2
SUB000354,CUST00258,Pro,49,2024-11-06,,Active,,1
SUB000355,CUST00259,Pro,49,2022-03-31,2022-05-16,Churned,Technical issues,1
SUB000356,CUST00260,Business,149,2024-08-27,,Active,,4
SUB000357,CUST00261,Business,149,2023-11-11,,Active,,13
SUB000358,CUST00262,Pro,49,2023-11-26,2024-05-11,Churned,Technical issues,5
SUB000359,CUST00263,Pro,49,2022-06-19,2023-09-26,Churned,Missing features,15
SUB000360,CUST00264,Pro,49,2023-08-25,2024-08-21,Churned,Missing features,12
SUB000361,CUST00265,Free,0,2024-05-22,2024-08-08,Churned,No longer needed,2
SUB000362,CUST00266,Business,149,2024-06-09,2024-09-17,Churned,Too expensive,3
SUB000363,CUST00267,Free,0,2024-01-15,2024-01-25,Churned,Upgraded to paid,1
SUB000364,CUST00268,Pro,49,2024-06-16,2024-08-15,Upgraded,,2
SUB000365,CUST00268,Business,149,2024-08-15,,Active,,4
SUB000366,CUST00269,Free,0,2024-02-24,2024-05-24,Upgraded,,3
SUB000367,CUST00269,Pro,49,2024-05-24,,Active,,7
SUB000368,CUST00270,Free,0,2024-02-01,2024-11-20,Churned,Switched to competitor,9
SUB000369,CUST00271,Free,0,2023-10-06,2023-12-05,Upgraded,,2
SUB000370,CUST00271,Pro,49,2023-12-05,2024-06-02,Upgraded,,6
SUB000371,CUST00271,Business,149,2024-06-02,,Active,,7
SUB000372,CUST00272,Business,149,2024-10-19,,Active,,2
SUB000373,CUST00273,Business,149,2023-08-08,,Active,,17
SUB000374,CUST00274,Free,0,2022-12-20,2023-04-19,Upgraded,,4
SUB000375,CUST00274,Pro,49,2023-04-19,2024-04-13,Upgraded,,12
SUB000376,CUST00274,Business,149,2024-04-13,,Active,,8
SUB000377,CUST00275,Free,0,2023-12-13,2024-11-10,Churned,No longer needed,11
SUB000378,CUST00276,Free,0,2022-12-23,2023-07-29,Churned,No longer needed,7
SUB000379,CUST00277,Pro,49,2023-04-30,2023-12-26,Upgraded,,8
SUB000380,CUST00277,Business,149,2023-12-26,,Active,,12
SUB000381,CUST00278,Free,0,2022-09-23,2022-09-28,Churned,Switched to competitor,1
SUB000382,CUST00279,Free,0,2024-09-07,,Active,,3
SUB000383,CUST00280,Free,0,2022-06-01,2024-10-18,Upgraded,,29
SUB000384,CUST00280,Pro,49,2024-10-18,2025-01-05,Churned,Too expensive,2
SUB000385,CUST00281,Pro,49,2023-01-08,2023-04-15,Churned,Missing features,3
SUB000386,CUST00282,Business,149,2022-11-10,2023-10-22,Churned,Too expensive,11
SUB000387,CUST00283,Pro,49,2023-08-05,2023-10-29,Churned,Too expensive,2
SUB000388,CUST00284,Free,0,2022-09-14,2022-12-10,Churned,No longer needed,2
SUB000389,CUST00285,Business,149,2022-11-12,2023-07-20,Churned,Missing features,8
SUB000390,CUST00286,Free,0,2022-03-26,2023-03-27,Churned,Switched to competitor,12
SUB000391,CUST00287,Free,0,2023-06-27,2024-02-22,Upgraded,,8
SUB000392,CUST00287,Business,149,2024-02-22,2024-12-21,Churned,Missing features,10
SUB000393,CUST00288,Free,0,2023-08-17,2023-09-11,Churned,Switched to competitor,1
SUB000394,CUST00289,Free,0,2023-09-02,2024-09-13,Churned,No longer needed,12
SUB000395,CUST00290,Free,0,2024-08-09,2025-01-01,Churned,No longer needed,4
SUB000396,CUST00291,Free,0,2023-12-09,,Active,,12
SUB000397,CUST00292,Free,0,2023-10-16,2024-07-08,Churned,Switched to competitor,8
SUB000398,CUST00293,Pro,49,2022-04-14,2022-07-07,Churned,Too expensive,2
SUB000399,CUST00294,Free,0,2023-11-02,2024-08-28,Upgraded,,10
SUB000400,CUST00294,Pro,49,2024-08-28,2025-01-13,Churned,Too expensive,4
SUB000401,CUST00295,Free,0,2024-08-14,,Active,,4
SUB000402,CUST00296,Free,0,2024-07-25,2024-09-16,Churned,Switched to competitor,1
SUB000403,CUST00297,Pro,49,2024-10-10,,Active,,2
SUB000404,CUST00298,Free,0,2024-06-01,2024-11-07,Churned,Upgraded to paid,5
SUB000405,CUST00299,Free,0,2022-04-03,2022-04-23,Churned,Upgraded to paid,1
SUB000406,CUST00300,Pro,49,2022-05-31,2023-11-20,Churned,Switched to competitor,17
SUB000407,CUST00301,Free,0,2022-09-01,2023-11-29,Churned,Switched to competitor,15
SUB000408,CUST00302,Pro,49,2024-01-19,2024-10-13,Churned,Budget cuts,8
SUB000409,CUST00303,Business,149,2022-04-03,2024-01-23,Downgraded,,22
SUB000410,CUST00303,Pro,49,2024-01-23,2024-06-26,Churned,Too expensive,5
SUB000411,CUST00304,Free,0,2022-11-02,2023-04-01,Upgraded,,5
SUB000412,CUST00304,Pro,49,2023-04-01,2023-07-15,Churned,Missing features,3
SUB000413,CUST00305,Business,149,2022-11-29,2024-08-23,Churned,Company shutdown,21
SUB000414,CUST00306,Business,149,2024-09-30,2024-12-09,Churned,Too expensive,2
SUB000415,CUST00307,Pro,49,2022-08-13,2022-09-05,Churned,Budget cuts,1
SUB000416,CUST00308,Pro,49,2022-02-24,2022-05-25,Upgraded,,3
SUB000417,CUST00308,Business,149,2022-05-25,,Active,,31
SUB000418,CUST00309,Free,0,2023-04-12,,Active,,20
SUB000419,CUST00310,Free,0,2024-02-18,,Active,,10
SUB000420,CUST00311,Free,0,2023-01-26,2023-10-04,Churned,Upgraded to paid,8
SUB000421,CUST00312,Pro,49,2024-04-20,,Active,,8
SUB000422,CUST00313,Pro,49,2022-05-08,2023-06-15,Churned,Technical issues,13
SUB000423,CUST00314,Business,149,2024-02-11,,Active,,10
SUB000424,CUST00315,Pro,49,2023-12-27,,Active,,12
SUB000425,CUST00316,Free,0,2023-01-29,2024-08-04,Churned,Switched to competitor,18
SUB000426,CUST00317,Pro,49,2023-03-01,2023-06-29,Upgraded,,4
SUB000427,CUST00317,Business,149,2023-06-29,2023-08-01,Churned,Too expensive,1
SUB000428,CUST00318,Pro,49,2023-07-15,2024-02-14,Churned,Switched to competitor,7
SUB000429,CUST00319,Pro,49,2022-10-27,2023-10-14,Churned,Switched to competitor,11
SUB000430,CUST00320,Business,149,2023-06-10,2023-09-08,Downgraded,,3
SUB000431,CUST00320,Free,0,2023-09-08,2023-10-25,Churned,No longer needed,1
SUB000432,CUST00321,Pro,49,2023-07-11,2024-01-17,Churned,Switched to competitor,6
SUB000433,CUST00322,Free,0,2023-04-08,2023-04-19,Churned,Switched to competitor,1
SUB000434,CUST00323,Business,149,2022-07-25,,Active,,29
SUB000435,CUST00324,Business,149,2024-09-01,2024-11-30,Downgraded,,3
SUB000436,CUST00324,Pro,49,2024-11-30,,Active,,1
SUB000437,CUST00325,Pro,49,2022-05-02,2022-11-24,Churned,Budget cuts,6
SUB000438,CUST00326,Business,149,2022-03-18,,Active,,33
SUB000439,CUST00327,Pro,49,2024-03-24,,Active,,9
SUB000440,CUST00328,Business,149,2022-01-19,2022-01-19,Downgraded,,1
SUB000441,CUST00328,Free,0,2022-01-19,2022-07-11,Churned,No longer needed,5
SUB000442,CUST00329,Pro,49,2024-07-19,2024-07-19,Downgraded,,1
SUB000443,CUST00329,Free,0,2024-07-19,2024-09-17,Upgraded,,2
SUB000444,CUST00329,Pro,49,2024-09-17,2024-11-16,Downgraded,,2
SUB000445,CUST00329,Free,0,2024-11-16,,Active,,1
SUB000446,CUST00330,Pro,49,2024-08-16,,Active,,4
SUB000447,CUST00331,Free,0,2023-01-17,2023-03-16,Churned,Upgraded to paid,1
SUB000448,CUST00332,Free,0,2022-12-26,2023-02-24,Upgraded,,2
SUB000449,CUST00332,Business,149,2023-02-24,2023-05-31,Churned,Company shutdown,3
SUB000450,CUST00333,Free,0,2023-11-03,2024-08-29,Upgraded,,10
SUB000451,CUST00333,Business,149,2024-08-29,,Active,,4
SUB000452,CUST00334,Free,0,2023-10-25,2024-01-28,Churned,Switched to competitor,3
SUB000453,CUST00335,Free,0,2023-11-07,,Active,,14
SUB000454,CUST00336,Free,0,2023-04-29,2023-07-28,Upgraded,,3
SUB000455,CUST00336,Pro,49,2023-07-28,2023-12-25,Downgraded,,5
SUB000456,CUST00336,Free,0,2023-12-25,2024-02-18,Churned,No longer needed,1
SUB000457,CUST00337,Free,0,2024-10-26,2025-01-10,Churned,Switched to competitor,2
SUB000458,CUST00338,Free,0,2024-01-23,,Active,,11
SUB000459,CUST00339,Pro,49,2024-02-05,2024-05-05,Downgraded,,3
SUB000460,CUST00339,Free,0,2024-05-05,2024-11-19,Churned,Upgraded to paid,6
SUB000461,CUST00340,Pro,49,2023-03-24,2023-05-23,Downgraded,,2
SUB000462,CUST00340,Free,0,2023-05-23,2024-05-10,Churned,No longer needed,11
SUB000463,CUST00341,Business,149,2024-07-03,,Active,,6
SUB000464,CUST00342,Free,0,2024-11-01,2024-12-04,Churned,No longer needed,1
SUB000465,CUST00343,Pro,49,2022-08-27,2023-05-15,Churned,Technical issues,8
SUB000466,CUST00344,Pro,49,2022-04-24,2022-05-24,Upgraded,,1
SUB000467,CUST00344,Business,149,2022-05-24,2023-05-30,Churned,Company shutdown,12
SUB000468,CUST00345,Free,0,2024-08-04,,Active,,4
SUB000469,CUST00346,Free,0,2023-03-23,2023-10-19,Upgraded,,7
SUB000470,CUST00346,Business,149,2023-10-19,,Active,,14
SUB000471,CUST00347,Business,149,2022-05-04,2023-08-27,Downgraded,,16
SUB000472,CUST00347,Pro,49,2023-08-27,,Active,,16
SUB000473,CUST00348,Pro,49,2024-04-17,2024-10-14,Upgraded,,6
SUB000474,CUST00348,Business,149,2024-10-14,,Active,,2
SUB000475,CUST00349,Pro,49,2024-05-10,,Active,,7
SUB000476,CUST00350,Free,0,2022-09-30,2023-02-27,Upgraded,,5
SUB000477,CUST00350,Pro,49,2023-02-27,,Active,,22
SUB000478,CUST00351,Free,0,2022-09-18,2024-09-07,Upgraded,,24
SUB000479,CUST00351,Business,149,2024-09-07,,Active,,3
SUB000480,CUST00352,Pro,49,2024-08-06,2024-08-13,Churned,Budget cuts,1
SUB000481,CUST00353,Business,149,2024-08-01,,Active,,5
SUB000482,CUST00354,Pro,49,2022-03-07,2023-01-20,Churned,Missing features,10
SUB000483,CUST00355,Free,0,2023-02-27,2024-03-02,Churned,Upgraded to paid,12
SUB000484,CUST00356,Free,0,2022-04-10,2022-04-10,Upgraded,,1
SUB000485,CUST00356,Pro,49,2022-04-10,2023-07-04,Upgraded,,15
SUB000486,CUST00356,Business,149,2023-07-04,2023-09-02,Downgraded,,2
SUB000487,CUST00356,Pro,49,2023-09-02,2024-11-25,Upgraded,,15
SUB000488,CUST00356,Business,149,2024-11-25,,Active,,1
SUB000489,CUST00357,Business,149,2022-04-26,2024-05-24,Churned,Budget cuts,25
SUB000490,CUST00358,Pro,49,2023-10-19,2024-07-29,Churned,Technical issues,9
SUB000491,CUST00359,Business,149,2023-07-18,,Active,,17
SUB000492,CUST00360,Pro,49,2024-10-12,,Active,,2
SUB000493,CUST00361,Free,0,2023-10-15,,Active,,14
SUB000494,CUST00362,Business,149,2024-08-27,,Active,,4
SUB000495,CUST00363,Pro,49,2022-04-29,2022-05-29,Upgraded,,1
SUB000496,CUST00363,Business,149,2022-05-29,,Active,,31
SUB000497,CUST00364,Free,0,2023-02-21,2023-04-14,Churned,Upgraded to paid,1
SUB000498,CUST00365,Pro,49,2023-01-26,2023-11-22,Upgraded,,10
SUB000499,CUST00365,Business,149,2023-11-22,2024-08-18,Downgraded,,9
SUB000500,CUST00365,Pro,49,2024-08-18,,Active,,4
SUB000501,CUST00366,Pro,49,2023-01-21,2024-11-11,Upgraded,,22
SUB000502,CUST00366,Business,149,2024-11-11,,Active,,1
SUB000503,CUST00367,Business,149,2023-03-04,2024-03-28,Downgraded,,13
SUB000504,CUST00367,Free,0,2024-03-28,2024-09-24,Upgraded,,6
SUB000505,CUST00367,Pro,49,2024-09-24,,Active,,3
SUB000506,CUST00368,Business,149,2023-01-25,2023-09-22,Downgraded,,8
SUB000507,CUST00368,Pro,49,2023-09-22,2024-04-20,Churned,Too expensive,7
SUB000508,CUST00369,Free,0,2023-02-23,2023-06-23,Upgraded,,4
SUB000509,CUST00369,Pro,49,2023-06-23,2024-02-18,Downgraded,,8
SUB000510,CUST00369,Free,0,2024-02-18,,Active,,10
SUB000511,CUST00370,Free,0,2024-08-12,2024-09-12,Churned,No longer needed,1
SUB000512,CUST00371,Business,149,2024-08-12,,Active,,4
SUB000513,CUST00372,Free,0,2023-10-03,2023-12-12,Churned,No longer needed,2
SUB000514,CUST00373,Pro,49,2023-06-19,2024-05-11,Churned,Missing features,10
SUB000515,CUST00374,Business,149,2023-02-06,,Active,,23
SUB000516,CUST00375,Business,149,2023-11-23,2024-04-27,Churned,Missing features,5
SUB000517,CUST00376,Free,0,2022-12-11,2024-01-05,Upgraded,,13
SUB000518,CUST00376,Pro,49,2024-01-05,2024-04-18,Churned,Technical issues,3
SUB000519,CUST00377,Pro,49,2023-01-12,,Active,,23
SUB000520,CUST00378,Business,149,2022-03-11,2022-07-16,Churned,Company shutdown,4
SUB000521,CUST00379,Free,0,2024-04-24,2024-11-20,Upgraded,,7
SUB000522,CUST00379,Pro,49,2024-11-20,,Active,,1
SUB000523,CUST00380,Pro,49,2023-03-24,2024-06-16,Upgraded,,15
SUB000524,CUST00380,Business,149,2024-06-16,,Active,,6
SUB000525,CUST00381,Pro,49,2024-09-16,,Active,,3
SUB000526,CUST00382,Business,149,2022-02-04,2022-06-04,Downgraded,,4
SUB000527,CUST00382,Pro,49,2022-06-04,2022-09-02,Downgraded,,3
SUB000528,CUST00382,Free,0,2022-09-02,,Active,,28
SUB000529,CUST00383,Pro,49,2024-05-31,,Active,,7
SUB000530,CUST00384,Free,0,2023-01-29,2024-05-20,Churned,Switched to competitor,15
SUB000531,CUST00385,Free,0,2024-02-04,2024-05-28,Churned,No longer needed,3
SUB000532,CUST00386,Business,149,2023-09-07,2023-11-06,Downgraded,,2
SUB000533,CUST00386,Free,0,2023-11-06,2024-09-12,Churned,No longer needed,10
SUB000534,CUST00387,Free,0,2024-04-10,2024-04-21,Churned,No longer needed,1
SUB000535,CUST00388,Business,149,2022-12-17,2024-02-17,Churned,Switched to competitor,14
SUB000536,CUST00389,Pro,49,2022-03-29,2024-10-04,Churned,Switched to competitor,30
SUB000537,CUST00390,Pro,49,2022-06-02,2023-05-22,Churned,Technical issues,11
SUB000538,CUST00391,Business,149,2023-01-03,2024-01-19,Churned,Company shutdown,12
SUB000539,CUST00392,Pro,49,2024-03-26,2024-03-26,Downgraded,,1
SUB000540,CUST00392,Free,0,2024-03-26,,Active,,9
SUB000541,CUST00393,Pro,49,2023-11-11,,Active,,13
SUB000542,CUST00394,Pro,49,2022-06-10,2022-06-10,Downgraded,,1
SUB000543,CUST00394,Free,0,2022-06-10,2022-08-01,Churned,Switched to competitor,1
SUB000544,CUST00395,Pro,49,2023-11-29,2023-11-29,Upgraded,,1
SUB000545,CUST00395,Business,149,2023-11-29,2024-06-05,Churned,Too expensive,6
SUB000546,CUST00396,Free,0,2023-07-14,2024-07-22,Churned,No longer needed,12
SUB000547,CUST00397,Free,0,2024-06-03,2024-06-10,Churned,Upgraded to paid,1
SUB000548,CUST00398,Free,0,2023-05-20,2023-12-11,Churned,Switched to competitor,6
SUB000549,CUST00399,Free,0,2022-11-12,2023-01-31,Churned,Switched to competitor,2
SUB000550,CUST00400,Free,0,2024-06-29,,Active,,6
SUB000551,CUST00401,Free,0,2024-07-08,,Active,,5
SUB000552,CUST00402,Pro,49,2022-07-10,2023-06-05,Downgraded,,11
SUB000553,CUST00402,Free,0,2023-06-05,2023-11-02,Upgraded,,5
SUB000554,CUST00402,Pro,49,2023-11-02,2023-12-27,Churned,Switched to competitor,1
SUB000555,CUST00403,Business,149,2022-06-23,,Active,,30
SUB000556,CUST00404,Free,0,2022-12-14,2023-06-15,Churned,Upgraded to paid,6
SUB000557,CUST00405,Free,0,2022-10-26,2022-11-02,Churned,No longer needed,1
SUB000558,CUST00406,Pro,49,2024-01-10,,Active,,11
SUB000559,CUST00407,Free,0,2023-02-05,2023-05-06,Upgraded,,3
SUB000560,CUST00407,Pro,49,2023-05-06,,Active,,20
SUB000561,CUST00408,Free,0,2024-02-18,2024-03-08,Churned,Switched to competitor,1
SUB000562,CUST00409,Pro,49,2022-10-06,2023-01-04,Downgraded,,3
SUB000563,CUST00409,Free,0,2023-01-04,2023-05-09,Churned,No longer needed,4
SUB000564,CUST00410,Business,149,2022-12-30,2023-10-21,Churned,Too expensive,9
SUB000565,CUST00411,Pro,49,2023-05-12,2024-02-23,Churned,Too expensive,9
SUB000566,CUST00412,Pro,49,2023-02-14,2023-07-27,Churned,Technical issues,5
SUB000567,CUST00413,Pro,49,2024-08-03,,Active,,5
SUB000568,CUST00414,Free,0,2024-04-17,,Active,,8
SUB000569,CUST00415,Pro,49,2022-11-12,2023-09-08,Upgraded,,10
SUB000570,CUST00415,Business,149,2023-09-08,2024-01-25,Churned,Missing features,4
SUB000571,CUST00416,Business,149,2024-05-06,,Active,,7
SUB000572,CUST00417,Free,0,2022-08-12,2023-08-07,Upgraded,,12
SUB000573,CUST00417,Pro,49,2023-08-07,2024-06-02,Upgraded,,10
SUB000574,CUST00417,Business,149,2024-06-02,2024-07-28,Churned,Budget cuts,1
SUB000575,CUST00418,Pro,49,2022-04-01,2022-05-15,Churned,Budget cuts,1
SUB000576,CUST00419,Pro,49,2022-08-05,2023-03-03,Upgraded,,7
SUB000577,CUST00419,Business,149,2023-03-03,2024-04-26,Downgraded,,14
SUB000578,CUST00419,Free,0,2024-04-26,2024-07-25,Upgraded,,3
SUB000579,CUST00419,Pro,49,2024-07-25,,Active,,5
SUB000580,CUST00420,Pro,49,2023-03-29,2023-10-25,Downgraded,,7
SUB000581,CUST00420,Free,0,2023-10-25,2023-11-24,Upgraded,,1
SUB000582,CUST00420,Pro,49,2023-11-24,2024-04-22,Upgraded,,5
SUB000583,CUST00420,Business,149,2024-04-22,,Active,,8
SUB000584,CUST00421,Pro,49,2024-10-21,,Active,,2
SUB000585,CUST00422,Free,0,2022-08-26,2023-09-11,Churned,Upgraded to paid,12
SUB000586,CUST00423,Free,0,2023-02-28,2023-11-15,Churned,Upgraded to paid,8
SUB000587,CUST00424,Business,149,2024-07-15,,Active,,5
SUB000588,CUST00425,Free,0,2023-12-04,2024-01-24,Churned,Switched to competitor,1
SUB000589,CUST00426,Free,0,2022-12-24,2023-01-08,Churned,Upgraded to paid,1
SUB000590,CUST00427,Pro,49,2024-04-09,2024-11-09,Churned,Switched to competitor,7
SUB000591,CUST00428,Free,0,2023-02-09,2024-01-27,Churned,Switched to competitor,11
SUB000592,CUST00429,Business,149,2023-07-25,2023-12-31,Churned,Switched to competitor,5
SUB000593,CUST00430,Free,0,2023-01-18,2023-01-23,Churned,Upgraded to paid,1
SUB000594,CUST00431,Pro,49,2023-10-04,,Active,,15
SUB000595,CUST00432,Business,149,2024-07-26,2024-08-22,Churned,Too expensive,1
SUB000596,CUST00433,Free,0,2022-06-23,2023-05-19,Upgraded,,11
SUB000597,CUST00433,Pro,49,2023-05-19,2024-11-09,Downgraded,,18
SUB000598,CUST00433,Free,0,2024-11-09,,Active,,1
SUB000599,CUST00434,Free,0,2024-02-04,2024-07-03,Upgraded,,5
SUB000600,CUST00434,Pro,49,2024-07-03,,Active,,6
SUB000601,CUST00435,Pro,49,2024-02-25,2024-10-09,Churned,Too expensive,7
SUB000602,CUST00436,Free,0,2022-12-08,2022-12-21,Churned,Upgraded to paid,1
SUB000603,CUST00437,Business,149,2022-04-20,2022-06-19,Downgraded,,2
SUB000604,CUST00437,Pro,49,2022-06-19,2023-09-23,Churned,Switched to competitor,15
SUB000605,CUST00438,Pro,49,2024-11-01,2024-12-31,Upgraded,,2
SUB000606,CUST00438,Business,149,2024-12-31,,Active,,1
SUB000607,CUST00439,Pro,49,2024-09-27,,Active,,3
SUB000608,CUST00440,Free,0,2022-03-08,2023-11-02,Churned,Upgraded to paid,20
SUB000609,CUST00441,Free,0,2024-10-11,,Active,,2
SUB000610,CUST00442,Free,0,2022-03-27,2024-01-16,Upgraded,,22
SUB000611,CUST00442,Business,149,2024-01-16,,Active,,11
SUB000612,CUST00443,Business,149,2023-05-22,2023-11-07,Churned,Company shutdown,5
SUB000613,CUST00444,Business,149,2024-06-18,,Active,,6
SUB000614,CUST00445,Free,0,2023-12-20,,Active,,12
SUB000615,CUST00446,Pro,49,2023-02-28,2023-03-16,Churned,Too expensive,1
SUB000616,CUST00447,Free,0,2022-12-11,2023-06-30,Churned,No longer needed,6
SUB000617,CUST00448,Business,149,2022-07-15,,Active,,30
SUB000618,CUST00449,Free,0,2022-09-17,2022-09-17,Upgraded,,1
SUB000619,CUST00449,Pro,49,2022-09-17,2023-03-16,Downgraded,,6
SUB000620,CUST00449,Free,0,2023-03-16,2023-09-26,Churned,No longer needed,6
SUB000621,CUST00450,Free,0,2024-03-15,2024-03-24,Churned,Upgraded to paid,1
SUB000622,CUST00451,Pro,49,2024-07-14,2024-09-24,Churned,Switched to competitor,2
SUB000623,CUST00452,Pro,49,2024-01-26,2024-03-26,Upgraded,,2
SUB000624,CUST00452,Business,149,2024-03-26,,Active,,9
SUB000625,CUST00453,Business,149,2024-07-27,2024-09-25,Downgraded,,2
SUB000626,CUST00453,Pro,49,2024-09-25,,Active,,3
SUB000627,CUST00454,Business,149,2023-03-23,2024-03-07,Churned,Missing features,11
SUB000628,CUST00455,Free,0,2022-09-25,2023-09-23,Churned,Upgraded to paid,12
SUB000629,CUST00456,Business,149,2022-04-05,2022-08-03,Downgraded,,4
SUB000630,CUST00456,Pro,49,2022-08-03,2022-09-25,Churned,Missing features,1
SUB000631,CUST00457,Business,149,2024-06-22,,Active,,6
SUB000632,CUST00458,Pro,49,2023-09-11,2024-02-08,Upgraded,,5
SUB000633,CUST00458,Business,149,2024-02-08,,Active,,10
SUB000634,CUST00459,Free,0,2024-02-01,2024-05-13,Churned,No longer needed,3
SUB000635,CUST00460,Free,0,2023-04-25,2023-07-25,Churned,Switched to competitor,3
SUB000636,CUST00461,Pro,49,2022-06-09,2024-06-14,Churned,Technical issues,24
SUB000637,CUST00462,Pro,49,2023-12-05,2023-12-05,Upgraded,,1
SUB000638,CUST00462,Business,149,2023-12-05,2024-01-25,Churned,Switched to competitor,1
SUB000639,CUST00463,Business,149,2024-02-24,2024-02-24,Downgraded,,1
SUB000640,CUST00463,Pro,49,2024-02-24,2024-09-04,Churned,Switched to competitor,6
SUB000641,CUST00464,Free,0,2024-02-23,2024-10-14,Churned,No longer needed,7
SUB000642,CUST00465,Free,0,2022-01-18,2022-02-15,Churned,Upgraded to paid,1
SUB000643,CUST00466,Free,0,2022-11-07,2023-06-07,Churned,Upgraded to paid,7
SUB000644,CUST00467,Pro,49,2022-07-25,2023-04-21,Upgraded,,9
SUB000645,CUST00467,Business,149,2023-04-21,,Active,,20
SUB000646,CUST00468,Pro,49,2023-10-07,,Active,,15
SUB000647,CUST00469,Business,149,2023-08-07,2023-11-30,Churned,Company shutdown,3
SUB000648,CUST00470,Pro,49,2023-02-25,2024-07-13,Churned,Too expensive,16
SUB000649,CUST00471,Free,0,2022-04-22,2022-05-16,Churned,Switched to competitor,1
SUB000650,CUST00472,Free,0,2022-05-26,2023-08-14,Churned,No longer needed,14
SUB000651,CUST00473,Pro,49,2024-05-11,2024-09-27,Churned,Switched to competitor,4
SUB000652,CUST00474,Business,149,2022-05-19,2023-05-11,Churned,Missing features,11
SUB000653,CUST00475,Free,0,2023-08-10,,Active,,16
SUB000654,CUST00476,Free,0,2022-06-18,2024-06-22,Churned,No longer needed,24
SUB000655,CUST00477,Business,149,2022-06-11,,Active,,31
SUB000656,CUST00478,Free,0,2024-03-11,2024-09-29,Churned,Switched to competitor,6
SUB000657,CUST00479,Business,149,2024-06-14,,Active,,6
SUB000658,CUST00480,Pro,49,2024-07-17,,Active,,5
SUB000659,CUST00481,Pro,49,2022-12-26,2023-07-21,Churned,Switched to competitor,6
SUB000660,CUST00482,Pro,49,2023-12-12,2024-02-13,Churned,Budget cuts,2
SUB000661,CUST00483,Business,149,2023-07-05,2023-07-05,Downgraded,,1
SUB000662,CUST00483,Pro,49,2023-07-05,2024-07-29,Upgraded,,13
SUB000663,CUST00483,Business,149,2024-07-29,,Active,,5
SUB000664,CUST00484,Business,149,2023-07-12,2024-02-05,Churned,Company shutdown,6
SUB000665,CUST00485,Pro,49,2024-10-13,,Active,,2
SUB000666,CUST00486,Business,149,2024-01-24,2024-03-20,Churned,Missing features,1
SUB000667,CUST00487,Pro,49,2022-01-06,2022-12-02,Downgraded,,11
SUB000668,CUST00487,Free,0,2022-12-02,2023-01-04,Churned,Switched to competitor,1
SUB000669,CUST00488,Business,149,2023-01-02,2023-02-01,Downgraded,,1
SUB000670,CUST00488,Free,0,2023-02-01,2023-10-08,Churned,Upgraded to paid,8
