transaction_id,subscription_id,customer_id,transaction_date,amount,plan,payment_status,payment_method
TXN0000335,SUB000050,CUST00036,2023-07-24,49,Pro,Paid,Bank Transfer
TXN0000336,SUB000050,CUST00036,2023-08-23,49,Pro,Paid,PayPal
TXN0000337,SUB000050,CUST00036,2023-09-22,49,Pro,Paid,Credit Card
TXN0000338,SUB000050,CUST00036,2023-10-22,49,Pro,Paid,Bank Transfer
TXN0000339,SUB000050,CUST00036,2023-11-21,49,Pro,Paid,PayPal
TXN0000340,SUB000051,CUST00036,2023-11-21,149,Business,Paid,Stripe
TXN0000341,SUB000051,CUST00036,2023-12-21,0,Business,Failed,PayPal
TXN0000342,SUB000051,CUST00036,2024-01-20,149,Business,Paid,Bank Transfer
TXN0000343,SUB000051,CUST00036,2024-02-19,0,Business,Failed,Credit Card
TXN0000344,SUB000051,CUST00036,2024-03-20,149,Business,Paid,Stripe
TXN0000345,SUB000051,CUST00036,2024-04-19,0,Business,Failed,Credit Card
TXN0000346,SUB000051,CUST00036,2024-05-19,149,Business,Paid,Bank Transfer
TXN0000347,SUB000051,CUST00036,2024-06-18,149,Business,Paid,PayPal
TXN0000348,SUB000051,CUST00036,2024-07-18,149,Business,Paid,Stripe
TXN0000349,SUB000051,CUST00036,2024-08-17,0,Business,Failed,PayPal
TXN0000350,SUB000051,CUST00036,2024-09-16,149,Business,Paid,Bank Transfer
TXN0000351,SUB000051,CUST00036,2024-10-16,149,Business,Paid,Credit Card
TXN0000352,SUB000051,CUST00036,2024-11-15,149,Business,Paid,Credit Card
TXN0000353,SUB000051,CUST00036,2024-12-15,149,Business,Paid,Bank Transfer
TXN0000354,SUB000052,CUST00037,2022-06-04,149,Business,Paid,Credit Card
TXN0000355,SUB000052,CUST00037,2022-07-04,149,Business,Paid,PayPal
TXN0000356,SUB000052,CUST00037,2022-08-03,149,Business,Paid,PayPal
TXN0000357,SUB000052,CUST00037,2022-09-02,149,Business,Paid,Bank Transfer
TXN0000358,SUB000052,CUST00037,2022-10-02,149,Business,Paid,Stripe
TXN0000359,SUB000052,CUST00037,2022-11-01,149,Business,Paid,PayPal
TXN0000360,SUB000052,CUST00037,2022-12-01,149,Business,Paid,Stripe
TXN0000361,SUB000052,CUST00037,2022-12-31,149,Business,Paid,Bank Transfer
TXN0000362,SUB000052,CUST00037,2023-01-30,149,Business,Paid,Credit Card
TXN0000363,SUB000052,CUST00037,2023-03-01,149,Business,Paid,Stripe
TXN0000364,SUB000052,CUST00037,2023-03-31,149,Business,Paid,Credit Card
TXN0000365,SUB000052,CUST00037,2023-04-30,149,Business,Paid,Credit Card
TXN0000366,SUB000052,CUST00037,2023-05-30,149,Business,Paid,Stripe
TXN0000367,SUB000052,CUST00037,2023-06-29,149,Business,Paid,Credit Card
TXN0000368,SUB000053,CUST00038,2022-01-31,49,Pro,Paid,Bank Transfer
TXN0000369,SUB000053,CUST00038,2022-03-02,49,Pro,Paid,Credit Card
TXN0000370,SUB000053,CUST00038,2022-04-01,49,Pro,Paid,Stripe
TXN0000371,SUB000053,CUST00038,2022-05-01,49,Pro,Paid,Bank Transfer
TXN0000372,SUB000053,CUST00038,2022-05-31,49,Pro,Paid,PayPal
TXN0000373,SUB000053,CUST00038,2022-06-30,49,Pro,Paid,Bank Transfer
TXN0000374,SUB000053,CUST00038,2022-07-30,49,Pro,Paid,Stripe
TXN0000375,SUB000053,CUST00038,2022-08-29,49,Pro,Paid,Credit Card
TXN0000376,SUB000053,CUST00038,2022-09-28,49,Pro,Paid,Credit Card
TXN0000377,SUB000053,CUST00038,2022-10-28,49,Pro,Paid,Credit Card
TXN0000378,SUB000054,CUST00038,2022-10-28,149,Business,Paid,Stripe
TXN0000379,SUB000054,CUST00038,2022-11-27,149,Business,Paid,Stripe
TXN0000380,SUB000054,CUST00038,2022-12-27,149,Business,Paid,PayPal
TXN0000381,SUB000054,CUST00038,2023-01-26,149,Business,Paid,Credit Card
TXN0000382,SUB000054,CUST00038,2023-02-25,149,Business,Paid,Bank Transfer
TXN0000383,SUB000054,CUST00038,2023-03-27,149,Business,Paid,PayPal
TXN0000384,SUB000054,CUST00038,2023-04-26,149,Business,Paid,Credit Card
TXN0000385,SUB000054,CUST00038,2023-05-26,149,Business,Paid,Bank Transfer
TXN0000386,SUB000054,CUST00038,2023-06-25,149,Business,Paid,Credit Card
TXN0000387,SUB000054,CUST00038,2023-07-25,149,Business,Paid,Credit Card
TXN0000388,SUB000054,CUST00038,2023-08-24,149,Business,Paid,Stripe
TXN0000389,SUB000054,CUST00038,2023-09-23,149,Business,Paid,PayPal
TXN0000390,SUB000054,CUST00038,2023-10-23,149,Business,Paid,Bank Transfer
TXN0000391,SUB000054,CUST00038,2023-11-22,149,Business,Paid,Stripe
TXN0000392,SUB000054,CUST00038,2023-12-22,149,Business,Paid,Credit Card
TXN0000393,SUB000054,CUST00038,2024-01-21,149,Business,Paid,PayPal
TXN0000394,SUB000054,CUST00038,2024-02-20,0,Business,Failed,Stripe
TXN0000395,SUB000054,CUST00038,2024-03-21,149,Business,Paid,Stripe
TXN0000396,SUB000054,CUST00038,2024-04-20,149,Business,Paid,Bank Transfer
TXN0000397,SUB000054,CUST00038,2024-05-20,149,Business,Paid,Bank Transfer
TXN0000398,SUB000054,CUST00038,2024-06-19,149,Business,Paid,Credit Card
TXN0000399,SUB000054,CUST00038,2024-07-19,149,Business,Paid,PayPal
TXN0000400,SUB000055,CUST00039,2023-03-14,149,Business,Paid,Stripe
TXN0000401,SUB000055,CUST00039,2023-04-13,149,Business,Paid,PayPal
TXN0000402,SUB000055,CUST00039,2023-05-13,149,Business,Paid,Bank Transfer
TXN0000403,SUB000055,CUST00039,2023-06-12,149,Business,Paid,PayPal
TXN0000404,SUB000055,CUST00039,2023-07-12,149,Business,Paid,Credit Card
TXN0000405,SUB000055,CUST00039,2023-08-11,149,Business,Paid,PayPal
TXN0000406,SUB000055,CUST00039,2023-09-10,149,Business,Paid,Credit Card
TXN0000407,SUB000055,CUST00039,2023-10-10,149,Business,Paid,Stripe
TXN0000408,SUB000055,CUST00039,2023-11-09,149,Business,Paid,Credit Card
TXN0000409,SUB000055,CUST00039,2023-12-09,149,Business,Paid,PayPal
TXN0000410,SUB000055,CUST00039,2024-01-08,149,Business,Paid,Credit Card
TXN0000411,SUB000055,CUST00039,2024-02-07,149,Business,Paid,Stripe
TXN0000412,SUB000055,CUST00039,2024-03-08,149,Business,Paid,PayPal
TXN0000413,SUB000055,CUST00039,2024-04-07,149,Business,Paid,PayPal
TXN0000414,SUB000055,CUST00039,2024-05-07,149,Business,Paid,Stripe
TXN0000415,SUB000055,CUST00039,2024-06-06,149,Business,Paid,Bank Transfer
TXN0000416,SUB000055,CUST00039,2024-07-06,149,Business,Paid,Stripe
TXN0000417,SUB000055,CUST00039,2024-08-05,149,Business,Paid,Bank Transfer
TXN0000418,SUB000055,CUST00039,2024-09-04,149,Business,Paid,Stripe
TXN0000419,SUB000056,CUST00040,2024-07-20,0,Pro,Failed,PayPal
TXN0000420,SUB000056,CUST00040,2024-08-19,49,Pro,Paid,Bank Transfer
TXN0000421,SUB000056,CUST00040,2024-09-18,49,Pro,Paid,PayPal
TXN0000422,SUB000056,CUST00040,2024-10-18,49,Pro,Paid,Stripe
TXN0000423,SUB000056,CUST00040,2024-11-17,49,Pro,Paid,Credit Card
TXN0000424,SUB000056,CUST00040,2024-12-17,49,Pro,Paid,Stripe
TXN0000425,SUB000057,CUST00041,2024-09-23,149,Business,Paid,Bank Transfer
TXN0000426,SUB000057,CUST00041,2024-10-23,149,Business,Paid,Credit Card
TXN0000427,SUB000058,CUST00042,2022-05-05,49,Pro,Paid,Credit Card
TXN0000428,SUB000058,CUST00042,2022-06-04,49,Pro,Paid,PayPal
TXN0000429,SUB000058,CUST00042,2022-07-04,49,Pro,Paid,Stripe
TXN0000430,SUB000058,CUST00042,2022-08-03,49,Pro,Paid,Bank Transfer
TXN0000431,SUB000058,CUST00042,2022-09-02,49,Pro,Paid,Credit Card
TXN0000432,SUB000058,CUST00042,2022-10-02,49,Pro,Paid,Unknown
TXN0000433,SUB000058,CUST00042,2022-11-01,49,Pro,Paid,Credit Card
TXN0000434,SUB000058,CUST00042,2022-12-01,49,Pro,Paid,Bank Transfer
TXN0000435,SUB000058,CUST00042,2022-12-31,49,Pro,Paid,Stripe
TXN0000436,SUB000058,CUST00042,2023-01-30,49,Pro,Paid,Stripe
TXN0000437,SUB000058,CUST00042,2023-03-01,49,Pro,Paid,PayPal
TXN0000438,SUB000058,CUST00042,2023-03-31,49,Pro,Paid,Credit Card
TXN0000439,SUB000058,CUST00042,2023-04-30,49,Pro,Paid,PayPal
TXN0000440,SUB000058,CUST00042,2023-05-30,0,Pro,Failed,Bank Transfer
TXN0000441,SUB000058,CUST00042,2023-06-29,49,Pro,Paid,PayPal
TXN0000442,SUB000058,CUST00042,2023-07-29,49,Pro,Paid,Stripe
TXN0000443,SUB000059,CUST00042,2023-07-29,149,Business,Paid,Bank Transfer
TXN0000444,SUB000059,CUST00042,2023-08-28,149,Business,Paid,PayPal
TXN0000445,SUB000059,CUST00042,2023-09-27,149,Business,Paid,Credit Card
TXN0000446,SUB000059,CUST00042,2023-10-27,149,Business,Paid,PayPal
TXN0000447,SUB000059,CUST00042,2023-11-26,149,Business,Paid,PayPal
TXN0000448,SUB000059,CUST00042,2023-12-26,149,Business,Paid,Stripe
TXN0000449,SUB000059,CUST00042,2024-01-25,149,Business,Paid,Bank Transfer
TXN0000450,SUB000059,CUST00042,2024-02-24,149,Business,Paid,Stripe
TXN0000451,SUB000059,CUST00042,2024-03-25,149,Business,Paid,PayPal
TXN0000452,SUB000059,CUST00042,2024-04-24,149,Business,Paid,Stripe
TXN0000453,SUB000059,CUST00042,2024-05-24,0,Business,Failed,Bank Transfer
TXN0000454,SUB000059,CUST00042,2024-06-23,149,Business,Paid,PayPal
TXN0000455,SUB000059,CUST00042,2024-07-23,149,Business,Paid,Stripe
TXN0000456,SUB000059,CUST00042,2024-08-22,149,Business,Paid,Credit Card
TXN0000457,SUB000059,CUST00042,2024-09-21,149,Business,Paid,Stripe
TXN0000458,SUB000059,CUST00042,2024-10-21,149,Business,Paid,Stripe
TXN0000459,SUB000060,CUST00043,2022-11-19,149,Business,Paid,Bank Transfer
TXN0000460,SUB000060,CUST00043,2022-12-19,149,Business,Paid,Stripe
TXN0000461,SUB000060,CUST00043,2023-01-18,149,Business,Paid,PayPal
TXN0000462,SUB000060,CUST00043,2023-02-17,149,Business,Paid,PayPal
TXN0000463,SUB000060,CUST00043,2023-03-19,149,Business,Paid,Stripe
TXN0000464,SUB000060,CUST00043,2023-04-18,149,Business,Paid,Stripe
TXN0000465,SUB000060,CUST00043,2023-05-18,149,Business,Paid,Credit Card
TXN0000466,SUB000060,CUST00043,2023-06-17,149,Business,Paid,Stripe
TXN0000467,SUB000060,CUST00043,2023-07-17,149,Business,Paid,PayPal
TXN0000468,SUB000060,CUST00043,2023-08-16,149,Business,Paid,PayPal
TXN0000469,SUB000060,CUST00043,2023-09-15,149,Business,Paid,PayPal
TXN0000470,SUB000060,CUST00043,2023-10-15,149,Business,Paid,Credit Card
TXN0000471,SUB000060,CUST00043,2023-11-14,149,Business,Paid,Bank Transfer
TXN0000472,SUB000060,CUST00043,2023-12-14,149,Business,Paid,Credit Card
TXN0000473,SUB000062,CUST00045,2022-03-23,49,Pro,Paid,Stripe
TXN0000474,SUB000062,CUST00045,2022-04-22,49,Pro,Paid,Bank Transfer
TXN0000475,SUB000062,CUST00045,2022-05-22,49,Pro,Paid,Stripe
TXN0000476,SUB000062,CUST00045,2022-06-21,49,Pro,Paid,Bank Transfer
TXN0000477,SUB000062,CUST00045,2022-07-21,49,Pro,Paid,Unknown
TXN0000478,SUB000062,CUST00045,2022-08-20,49,Pro,Paid,Stripe
TXN0000479,SUB000062,CUST00045,2022-09-19,49,Pro,Paid,Bank Transfer
TXN0000480,SUB000062,CUST00045,2022-10-19,49,Pro,Paid,Credit Card
TXN0000481,SUB000062,CUST00045,2022-11-18,49,Pro,Paid,Credit Card
TXN0000482,SUB000062,CUST00045,2022-12-18,49,Pro,Paid,Credit Card
TXN0000483,SUB000062,CUST00045,2023-01-17,49,Pro,Paid,Credit Card
TXN0000484,SUB000062,CUST00045,2023-02-16,49,Pro,Paid,Stripe
TXN0000485,SUB000062,CUST00045,2023-03-18,49,Pro,Paid,Bank Transfer
TXN0000486,SUB000062,CUST00045,2023-04-17,49,Pro,Paid,PayPal
TXN0000487,SUB000062,CUST00045,2023-05-17,49,Pro,Paid,Credit Card
TXN0000488,SUB000062,CUST00045,2023-06-16,49,Pro,Paid,PayPal
TXN0000489,SUB000062,CUST00045,2023-07-16,0,Pro,Refunded,PayPal
TXN0000490,SUB000062,CUST00045,2023-08-15,49,Pro,Paid,Stripe
TXN0000491,SUB000062,CUST00045,2023-09-14,49,Pro,Paid,Bank Transfer
TXN0000492,SUB000062,CUST00045,2023-10-14,0,Pro,Failed,Stripe
TXN0000493,SUB000064,CUST00046,2024-04-14,49,Pro,Paid,Stripe
TXN0000494,SUB000064,CUST00046,2024-05-14,49,Pro,Paid,Credit Card
TXN0000495,SUB000064,CUST00046,2024-06-13,49,Pro,Paid,Stripe
TXN0000496,SUB000064,CUST00046,2024-07-13,49,Pro,Paid,Credit Card
TXN0000497,SUB000064,CUST00046,2024-08-12,49,Pro,Paid,PayPal
TXN0000498,SUB000064,CUST00046,2024-09-11,49,Pro,Paid,Stripe
TXN0000499,SUB000064,CUST00046,2024-10-11,49,Pro,Paid,Stripe
TXN0000500,SUB000064,CUST00046,2024-11-10,49,Pro,Paid,Bank Transfer
TXN0000501,SUB000064,CUST00046,2024-12-10,49,Pro,Paid,PayPal
TXN0000502,SUB000065,CUST00047,2023-09-07,49,Pro,Paid,PayPal
TXN0000503,SUB000065,CUST00047,2023-10-07,49,Pro,Paid,Stripe
TXN0000504,SUB000065,CUST00047,2023-11-06,49,Pro,Paid,PayPal
TXN0000505,SUB000065,CUST00047,2023-12-06,49,Pro,Paid,Credit Card
TXN0000506,SUB000065,CUST00047,2024-01-05,49,Pro,Paid,Credit Card
TXN0000507,SUB000067,CUST00049,2023-05-16,149,Business,Paid,Credit Card
TXN0000508,SUB000067,CUST00049,2023-06-15,149,Business,Paid,Bank Transfer
TXN0000509,SUB000067,CUST00049,2023-07-15,149,Business,Paid,Credit Card
TXN0000510,SUB000067,CUST00049,2023-08-14,149,Business,Paid,PayPal
TXN0000511,SUB000067,CUST00049,2023-09-13,149,Business,Paid,Credit Card
TXN0000512,SUB000067,CUST00049,2023-10-13,149,Business,Paid,Bank Transfer
TXN0000513,SUB000067,CUST00049,2023-11-12,149,Business,Paid,Bank Transfer
TXN0000514,SUB000067,CUST00049,2023-12-12,149,Business,Paid,Credit Card
TXN0000515,SUB000067,CUST00049,2024-01-11,0,Business,Refunded,PayPal
TXN0000516,SUB000067,CUST00049,2024-02-10,149,Business,Paid,Credit Card
TXN0000517,SUB000068,CUST00049,2024-02-10,49,Pro,Paid,PayPal
TXN0000518,SUB000068,CUST00049,2024-03-11,49,Pro,Paid,PayPal
TXN0000519,SUB000068,CUST00049,2024-04-10,49,Pro,Paid,PayPal
TXN0000520,SUB000068,CUST00049,2024-05-10,49,Pro,Paid,Stripe
TXN0000521,SUB000068,CUST00049,2024-06-09,0,Pro,Failed,PayPal
TXN0000522,SUB000068,CUST00049,2024-07-09,49,Pro,Paid,Credit Card
TXN0000523,SUB000068,CUST00049,2024-08-08,49,Pro,Paid,Credit Card
TXN0000524,SUB000068,CUST00049,2024-09-07,49,Pro,Paid,Bank Transfer
TXN0000525,SUB000068,CUST00049,2024-10-07,49,Pro,Paid,PayPal
TXN0000526,SUB000068,CUST00049,2024-11-06,49,Pro,Paid,Credit Card
TXN0000527,SUB000068,CUST00049,2024-12-06,49,Pro,Paid,Credit Card
TXN0000528,SUB000069,CUST00050,2022-01-17,149,Business,Paid,PayPal
TXN0000529,SUB000069,CUST00050,2022-02-16,149,Business,Paid,Bank Transfer
TXN0000530,SUB000069,CUST00050,2022-03-18,149,Business,Paid,Bank Transfer
TXN0000531,SUB000069,CUST00050,2022-04-17,0,Business,Failed,Bank Transfer
TXN0000532,SUB000069,CUST00050,2022-05-17,149,Business,Paid,Credit Card
TXN0000533,SUB000069,CUST00050,2022-06-16,149,Business,Paid,Credit Card
TXN0000534,SUB000069,CUST00050,2022-07-16,149,Business,Paid,Credit Card
TXN0000535,SUB000069,CUST00050,2022-08-15,149,Business,Paid,Unknown
TXN0000536,SUB000069,CUST00050,2022-09-14,0,Business,Failed,Credit Card
TXN0000537,SUB000069,CUST00050,2022-10-14,149,Business,Paid,Stripe
TXN0000538,SUB000069,CUST00050,2022-11-13,149,Business,Paid,Bank Transfer
TXN0000539,SUB000069,CUST00050,2022-12-13,149,Business,Paid,Credit Card
TXN0000540,SUB000069,CUST00050,2023-01-12,149,Business,Paid,Credit Card
TXN0000541,SUB000070,CUST00050,2023-01-12,49,Pro,Paid,Credit Card
TXN0000542,SUB000070,CUST00050,2023-02-11,49,Pro,Paid,Bank Transfer
TXN0000543,SUB000070,CUST00050,2023-03-13,49,Pro,Paid,Bank Transfer
TXN0000544,SUB000070,CUST00050,2023-04-12,49,Pro,Paid,PayPal
TXN0000545,SUB000070,CUST00050,2023-05-12,49,Pro,Paid,PayPal
TXN0000546,SUB000070,CUST00050,2023-06-11,0,Pro,Refunded,Bank Transfer
TXN0000547,SUB000070,CUST00050,2023-07-11,49,Pro,Paid,PayPal
TXN0000548,SUB000070,CUST00050,2023-08-10,49,Pro,Paid,Credit Card
TXN0000549,SUB000070,CUST00050,2023-09-09,49,Pro,Paid,Credit Card
TXN0000550,SUB000070,CUST00050,2023-10-09,49,Pro,Paid,PayPal
TXN0000551,SUB000070,CUST00050,2023-11-08,49,Pro,Paid,Stripe
TXN0000552,SUB000070,CUST00050,2023-12-08,49,Pro,Paid,Bank Transfer
TXN0000553,SUB000070,CUST00050,2024-01-07,49,Pro,Paid,Bank Transfer
TXN0000554,SUB000071,CUST00051,2023-06-26,49,Pro,Paid,Stripe
TXN0000555,SUB000071,CUST00051,2023-07-26,49,Pro,Paid,Credit Card
TXN0000556,SUB000071,CUST00051,2023-08-25,49,Pro,Paid,Stripe
TXN0000557,SUB000073,CUST00052,2023-03-08,49,Pro,Paid,Bank Transfer
TXN0000558,SUB000073,CUST00052,2023-04-07,49,Pro,Paid,Stripe
TXN0000559,SUB000073,CUST00052,2023-05-07,49,Pro,Paid,Credit Card
TXN0000560,SUB000073,CUST00052,2023-06-06,0,Pro,Failed,PayPal
TXN0000561,SUB000073,CUST00052,2023-07-06,49,Pro,Paid,PayPal
TXN0000562,SUB000073,CUST00052,2023-08-05,49,Pro,Paid,Bank Transfer
TXN0000563,SUB000073,CUST00052,2023-09-04,49,Pro,Paid,PayPal
TXN0000564,SUB000073,CUST00052,2023-10-04,49,Pro,Paid,Bank Transfer
TXN0000565,SUB000073,CUST00052,2023-11-03,49,Pro,Paid,Unknown
TXN0000566,SUB000073,CUST00052,2023-12-03,49,Pro,Paid,PayPal
TXN0000567,SUB000073,CUST00052,2024-01-02,49,Pro,Paid,PayPal
TXN0000568,SUB000073,CUST00052,2024-02-01,49,Pro,Paid,Credit Card
TXN0000569,SUB000073,CUST00052,2024-03-02,49,Pro,Paid,Credit Card
TXN0000570,SUB000073,CUST00052,2024-04-01,49,Pro,Paid,Stripe
TXN0000571,SUB000074,CUST00053,2024-09-27,49,Pro,Paid,PayPal
TXN0000572,SUB000074,CUST00053,2024-10-27,49,Pro,Paid,PayPal
TXN0000573,SUB000074,CUST00053,2024-11-26,49,Pro,Paid,Bank Transfer
TXN0000574,SUB000074,CUST00053,2024-12-26,49,Pro,Paid,Stripe
TXN0000575,SUB000076,CUST00054,2022-04-01,49,Pro,Paid,Credit Card
TXN0000576,SUB000076,CUST00054,2022-05-01,49,Pro,Paid,Stripe
TXN0000577,SUB000076,CUST00054,2022-05-31,49,Pro,Paid,Stripe
TXN0000578,SUB000076,CUST00054,2022-06-30,0,Pro,Failed,Credit Card
TXN0000579,SUB000076,CUST00054,2022-07-30,49,Pro,Paid,PayPal
TXN0000580,SUB000076,CUST00054,2022-08-29,49,Pro,Paid,Bank Transfer
TXN0000581,SUB000076,CUST00054,2022-09-28,49,Pro,Paid,PayPal
TXN0000582,SUB000076,CUST00054,2022-10-28,49,Pro,Paid,PayPal
TXN0000583,SUB000076,CUST00054,2022-11-27,49,Pro,Paid,Unknown
TXN0000584,SUB000076,CUST00054,2022-12-27,49,Pro,Paid,Stripe
TXN0000585,SUB000077,CUST00054,2022-12-27,149,Business,Paid,PayPal
TXN0000586,SUB000077,CUST00054,2023-01-26,149,Business,Paid,Stripe
TXN0000587,SUB000077,CUST00054,2023-02-25,0,Business,Refunded,Stripe
TXN0000588,SUB000077,CUST00054,2023-03-27,0,Business,Failed,Credit Card
TXN0000589,SUB000077,CUST00054,2023-04-26,149,Business,Paid,PayPal
TXN0000590,SUB000077,CUST00054,2023-05-26,149,Business,Paid,Stripe
TXN0000591,SUB000077,CUST00054,2023-06-25,149,Business,Paid,Credit Card
TXN0000592,SUB000077,CUST00054,2023-07-25,149,Business,Paid,Bank Transfer
TXN0000593,SUB000077,CUST00054,2023-08-24,149,Business,Paid,Stripe
TXN0000594,SUB000077,CUST00054,2023-09-23,0,Business,Failed,Credit Card
TXN0000595,SUB000077,CUST00054,2023-10-23,149,Business,Paid,Bank Transfer
TXN0000596,SUB000077,CUST00054,2023-11-22,149,Business,Paid,Bank Transfer
TXN0000597,SUB000077,CUST00054,2023-12-22,149,Business,Paid,Credit Card
TXN0000598,SUB000077,CUST00054,2024-01-21,149,Business,Paid,Stripe
TXN0000599,SUB000077,CUST00054,2024-02-20,149,Business,Paid,PayPal
TXN0000600,SUB000077,CUST00054,2024-03-21,149,Business,Paid,Credit Card
TXN0000601,SUB000077,CUST00054,2024-04-20,149,Business,Paid,Stripe
TXN0000602,SUB000077,CUST00054,2024-05-20,149,Business,Paid,Credit Card
TXN0000603,SUB000077,CUST00054,2024-06-19,149,Business,Paid,PayPal
TXN0000604,SUB000078,CUST00055,2024-05-25,149,Business,Paid,Bank Transfer
TXN0000605,SUB000078,CUST00055,2024-06-24,149,Business,Paid,PayPal
TXN0000606,SUB000078,CUST00055,2024-07-24,149,Business,Paid,Stripe
TXN0000607,SUB000078,CUST00055,2024-08-23,149,Business,Paid,Stripe
TXN0000608,SUB000078,CUST00055,2024-09-22,149,Business,Paid,Stripe
TXN0000609,SUB000078,CUST00055,2024-10-22,149,Business,Paid,Bank Transfer
TXN0000610,SUB000078,CUST00055,2024-11-21,149,Business,Paid,PayPal
TXN0000611,SUB000080,CUST00057,2023-09-24,149,Business,Paid,Bank Transfer
TXN0000612,SUB000080,CUST00057,2023-10-24,149,Business,Paid,Stripe
TXN0000613,SUB000080,CUST00057,2023-11-23,0,Business,Failed,Stripe
TXN0000614,SUB000081,CUST00057,2023-11-23,49,Pro,Paid,PayPal
TXN0000615,SUB000081,CUST00057,2023-12-23,49,Pro,Paid,Credit Card
TXN0000616,SUB000081,CUST00057,2024-01-22,0,Pro,Refunded,PayPal
TXN0000617,SUB000081,CUST00057,2024-02-21,49,Pro,Paid,Stripe
TXN0000618,SUB000081,CUST00057,2024-03-22,49,Pro,Paid,PayPal
TXN0000619,SUB000081,CUST00057,2024-04-21,49,Pro,Paid,Stripe
TXN0000620,SUB000081,CUST00057,2024-05-21,49,Pro,Paid,Bank Transfer
TXN0000621,SUB000081,CUST00057,2024-06-20,49,Pro,Paid,Bank Transfer
TXN0000622,SUB000081,CUST00057,2024-07-20,49,Pro,Paid,PayPal
TXN0000623,SUB000081,CUST00057,2024-08-19,49,Pro,Paid,Stripe
TXN0000624,SUB000081,CUST00057,2024-09-18,49,Pro,Paid,Credit Card
TXN0000625,SUB000081,CUST00057,2024-10-18,49,Pro,Paid,Credit Card
TXN0000626,SUB000081,CUST00057,2024-11-17,49,Pro,Paid,Credit Card
TXN0000627,SUB000081,CUST00057,2024-12-17,49,Pro,Paid,Credit Card
TXN0000628,SUB000082,CUST00058,2023-05-27,49,Pro,Paid,Credit Card
TXN0000629,SUB000082,CUST00058,2023-06-26,49,Pro,Paid,Credit Card
TXN0000630,SUB000082,CUST00058,2023-07-26,49,Pro,Paid,PayPal
TXN0000631,SUB000082,CUST00058,2023-08-25,49,Pro,Paid,Credit Card
TXN0000632,SUB000082,CUST00058,2023-09-24,49,Pro,Paid,PayPal
TXN0000633,SUB000084,CUST00060,2022-02-20,149,Business,Paid,Bank Transfer
TXN0000634,SUB000084,CUST00060,2022-03-22,149,Business,Paid,PayPal
TXN0000635,SUB000084,CUST00060,2022-04-21,149,Business,Paid,Stripe
TXN0000636,SUB000084,CUST00060,2022-05-21,149,Business,Paid,Stripe
TXN0000637,SUB000084,CUST00060,2022-06-20,149,Business,Paid,Credit Card
TXN0000638,SUB000084,CUST00060,2022-07-20,149,Business,Paid,PayPal
TXN0000639,SUB000084,CUST00060,2022-08-19,149,Business,Paid,Stripe
TXN0000640,SUB000084,CUST00060,2022-09-18,149,Business,Paid,Stripe
TXN0000641,SUB000085,CUST00060,2022-09-18,49,Pro,Paid,Bank Transfer
TXN0000642,SUB000085,CUST00060,2022-10-18,49,Pro,Paid,Stripe
TXN0000643,SUB000085,CUST00060,2022-11-17,49,Pro,Paid,PayPal
TXN0000644,SUB000085,CUST00060,2022-12-17,49,Pro,Paid,Stripe
TXN0000645,SUB000085,CUST00060,2023-01-16,49,Pro,Paid,Credit Card
TXN0000646,SUB000085,CUST00060,2023-02-15,49,Pro,Paid,Stripe
TXN0000647,SUB000085,CUST00060,2023-03-17,49,Pro,Paid,Credit Card
TXN0000648,SUB000087,CUST00061,2023-05-24,149,Business,Paid,Credit Card
TXN0000649,SUB000087,CUST00061,2023-06-23,149,Business,Paid,Credit Card
TXN0000650,SUB000087,CUST00061,2023-07-23,149,Business,Paid,Credit Card
TXN0000651,SUB000087,CUST00061,2023-08-22,149,Business,Paid,Bank Transfer
TXN0000652,SUB000087,CUST00061,2023-09-21,149,Business,Paid,Credit Card
TXN0000653,SUB000087,CUST00061,2023-10-21,0,Business,Failed,Credit Card
TXN0000654,SUB000087,CUST00061,2023-11-20,149,Business,Paid,Stripe
TXN0000655,SUB000087,CUST00061,2023-12-20,149,Business,Paid,Credit Card
TXN0000656,SUB000087,CUST00061,2024-01-19,149,Business,Paid,Stripe
TXN0000657,SUB000090,CUST00063,2022-05-19,49,Pro,Paid,PayPal
TXN0000658,SUB000090,CUST00063,2022-06-18,49,Pro,Paid,Credit Card
TXN0000659,SUB000091,CUST00063,2022-06-18,149,Business,Paid,Stripe
TXN0000660,SUB000091,CUST00063,2022-07-18,149,Business,Paid,Bank Transfer
TXN0000661,SUB000091,CUST00063,2022-08-17,149,Business,Paid,Bank Transfer
TXN0000662,SUB000091,CUST00063,2022-09-16,149,Business,Paid,Stripe
TXN0000663,SUB000091,CUST00063,2022-10-16,149,Business,Paid,PayPal
TXN0000664,SUB000091,CUST00063,2022-11-15,0,Business,Refunded,Stripe
TXN0000665,SUB000091,CUST00063,2022-12-15,149,Business,Paid,Bank Transfer
TXN0000666,SUB000091,CUST00063,2023-01-14,149,Business,Paid,Stripe
TXN0000667,SUB000091,CUST00063,2023-02-13,149,Business,Paid,Bank Transfer
TXN0000668,SUB000091,CUST00063,2023-03-15,149,Business,Paid,Credit Card
TXN0000669,SUB000091,CUST00063,2023-04-14,149,Business,Paid,PayPal
